,id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
50,5f1fc373a8f34050a5f7dbd8ac852c1b,INFORMATION SECURITY INCIDENTS,"EVENT, OCCURRENCE","Information security incidents are defined as events that compromise the confidentiality, integrity, or availability of information. These incidents necessitate a structured management and response approach, which is guided by documented procedures. The primary focus of addressing such incidents is to ensure that the integrity of information systems is maintained and that any breaches are effectively managed to mitigate potential risks.",252,,['23b8aef4ef1b3768df4e0fdb8f88e632' '29a137fa86a1530752a53521f2e7165c'],"[-0.03007095  0.0406244   0.02114927 ...  0.00703563 -0.02388299
  0.01918904]"
51,0c010fa3aeac4b28b2fbb8c2339c2521,MANAGEMENT RESPONSIBILITIES,"ROLE, FUNCTION","The term ""Management Responsibilities"" encompasses the essential duties and obligations of management to ensure effective oversight and response to incidents, particularly in the context of service delivery and information security. This includes the establishment of comprehensive procedures and protocols designed to facilitate a prompt and organized response to information security incidents. By fulfilling these responsibilities, management plays a critical role in safeguarding organizational integrity and ensuring that incidents are handled efficiently and effectively.",253,,['23b8aef4ef1b3768df4e0fdb8f88e632' 'ec2145d3340acf3eab4cfcaf6622eea9'],"[ 0.01887441  0.03650722  0.07641248 ... -0.00892532  0.007406
  0.02755467]"
52,c2999bdca08a478b84b10219875b285e,INFORMATION SECURITY INCIDENT MANAGEMENT,"PROCESS, FRAMEWORK","Information security incident management refers to the structured approach for handling information security incidents, ensuring effective communication and response to security events and weaknesses.",254,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[ 0.00511698  0.03673121  0.00642598 ...  0.02899623 -0.02318509
  0.02792524]"
53,263d07354a1b4336b462024288f9bcd3,INFORMATION SECURITY EVENTS,"EVENT, OCCURRENCE","Information security events are occurrences that may indicate a breach or weakness in information security, requiring reporting and assessment.",255,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[-0.00301805  0.02572907  0.0309013  ... -0.00656432 -0.02729174
  0.03418071]"
54,f9005e5c01b44bb489f7112322fd1162,INFORMATION SECURITY WEAKNESSES,"VULNERABILITY, ISSUE","Information security weaknesses are flaws or vulnerabilities in information systems that can be exploited, necessitating reporting by employees and contractors.",256,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[-0.00394369  0.05240064  0.07458358 ... -0.05938739 -0.03135305
  0.04148384]"
55,d9ef017549724f4fbc4ff4ba6701dac0,ASSESSMENT OF SECURITY EVENTS,"PROCESS, EVALUATION",The assessment of security events involves evaluating reported incidents to determine if they qualify as information security incidents.,257,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[ 0.0032742   0.0089973   0.01632244 ...  0.01760623 -0.00701768
  0.03342163]"
56,33b9e826af3f43838c07c847b6349497,RESPONSE TO SECURITY INCIDENTS,"PROCESS, ACTION",The response to security incidents includes the actions taken according to documented procedures to mitigate the impact of the incidents.,258,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[-0.01582164  0.03168644  0.07019367 ... -0.00516416  0.01291848
  0.00174702]"
57,dbe9063124d047dc8d6fcaeadcda038f,LEARNING FROM INCIDENTS,"PROCESS, IMPROVEMENT",Learning from incidents involves analyzing past security incidents to improve future responses and reduce the likelihood of recurrence.,259,,['ec2145d3340acf3eab4cfcaf6622eea9'],"[-0.03195142 -0.00616018  0.0455901  ... -0.00470702 -0.00343064
  0.01214058]"
58,c885166d0c454a748376b56279f96408,DOCUMENTED PROCEDURES,"PROCEDURE, GUIDELINE",Documented procedures are established protocols that outline the steps to be taken in response to information security incidents.,260,,['29a137fa86a1530752a53521f2e7165c'],"[ 0.00102241 -0.02090438  0.01996636 ... -0.0500963  -0.01499796
  0.01738939]"
59,586bccefb1e344289c1ee984e165de9c,KNOWLEDGE,"DATA, INFORMATION",Knowledge gained from analyzing and resolving information security incidents is used to inform future practices and reduce the likelihood of similar incidents.,261,,['29a137fa86a1530752a53521f2e7165c'],"[ 0.00179798  0.02907178 -0.01153633 ... -0.01919018 -0.02582079
  0.01251279]"
60,a2201b8753ba4847ab0b22054e27d2c0,EVIDENCE,"DATA, INFORMATION",Evidence refers to information collected and preserved that can support the analysis and resolution of information security incidents.,262,,['29a137fa86a1530752a53521f2e7165c'],"[ 0.03744569 -0.01236626 -0.01942789 ... -0.00457999 -0.02849275
  0.00853887]"
61,b5ecd0553dd742f5813c9b855d548a41,BUSINESS CONTINUITY MANAGEMENT,"PROCESS, SYSTEM",Business continuity management involves planning and processes to ensure that an organization can continue operations during and after a crisis or disaster.,263,,['29a137fa86a1530752a53521f2e7165c'],"[ 0.00955185  0.06802731  0.08003957 ... -0.00926208  0.018619
  0.02101091]"
62,89b2003e97804961805ea1886d078ebd,ADVERSE SITUATIONS,"EVENT, CONDITION",Adverse situations refer to crises or disasters that can impact the organization's operations and information security.,264,,['29a137fa86a1530752a53521f2e7165c'],"[-0.02491201 -0.00793014  0.05595621 ... -0.02125975 -0.00776669
  0.05054546]"
63,6dd7f5f6b4544271a97f6a136f82fc3d,INFORMATION SECURITY CONTINUITY,,,265,,['29a137fa86a1530752a53521f2e7165c'],"[ 0.01912688  0.00984081  0.04389775 ... -0.04626147 -0.00593042
  0.00203509]"
64,eb01db8435554f2cbafe39a50f62f20a,INFORMATION SECURITY CONTINUITY CONTROLS,"CONTROL, SYSTEM",Information security continuity controls are measures established to ensure the validity and effectiveness of information security during adverse situations.,266,,['151a217a1b445428a8b3f9b5b629110a'],"[ 0.00507875  0.00928534  0.046331   ... -0.0332911  -0.01093395
  0.00327593]"
65,3d175ad1f0014cd4871eff4e86db9f88,AVAILABILITY REQUIREMENTS,"REQUIREMENT, STANDARD",Availability requirements are the criteria that determine the necessary uptime and accessibility of information processing facilities.,267,,['151a217a1b445428a8b3f9b5b629110a'],"[-0.02666239  0.06851535  0.07910818 ... -0.00256792  0.00092053
  0.02312393]"
66,c8e706fbdc90420d952deed03c4f04b4,LEGAL REQUIREMENTS,"REGULATION, OBLIGATION",Legal requirements encompass the laws and regulations that the organization must comply with to avoid breaches related to information security.,268,,['151a217a1b445428a8b3f9b5b629110a'],"[ 0.00291424  0.02923782  0.07674927 ... -0.02313322 -0.03457934
  0.05172845]"
67,cf6115e69d6649cc99ef2bd11854ccfb,CONTRACTUAL REQUIREMENTS,"AGREEMENT, OBLIGATION",Contractual requirements are obligations defined in contracts that the organization must adhere to regarding information security.,269,,['151a217a1b445428a8b3f9b5b629110a'],"[-0.01638544  0.02579924  0.05414502 ... -0.03208207 -0.01941205
  0.03469122]"
68,9ed7e3d187b94ab0a90830b17d66615e,INTELLECTUAL PROPERTY RIGHTS,"RIGHT, LAW","Intellectual property rights are legal protections afforded to creators for their inventions, designs, and artistic works. These rights ensure that the use of creations of the mind is safeguarded, promoting compliance with relevant laws and regulations. By granting these protections, intellectual property rights play a crucial role in fostering innovation and creativity, allowing creators to benefit from their work while ensuring that their contributions are recognized and respected within the legal framework.",270,,['01eed2e5f04e57d8fdd801dc27b171b4' '151a217a1b445428a8b3f9b5b629110a'],"[ 0.06161946  0.01938815  0.02704832 ... -0.02318126  0.0281049
  0.01457017]"
69,b4c7432f712849d7aba9dccbb77471ef,RECORDS,"DATA, INFORMATION","The entity ""RECORDS"" refers to documented information that is essential to safeguard against loss, destruction, and unauthorized access or release. This protection is not only crucial for maintaining the integrity of the information but is also mandated by various compliance requirements. The emphasis on safeguarding records highlights the importance of implementing robust security measures to ensure that sensitive information remains confidential and secure from potential threats.",271,,['01eed2e5f04e57d8fdd801dc27b171b4' '151a217a1b445428a8b3f9b5b629110a'],"[ 0.08096724  0.05129311  0.05690573 ... -0.01778629  0.04232851
 -0.01143961]"
70,434e752b992c4e6a812557529315c5b9,PROPRIETARY SOFTWARE,"SOFTWARE, PRODUCT","Proprietary software is software that is owned by an individual or a company, with restrictions on its use, modification, and distribution.",272,,['01eed2e5f04e57d8fdd801dc27b171b4'],"[ 0.03691388  0.00738952  0.03003048 ...  0.00532563  0.00288214
 -0.00334047]"
71,df79a27b9a4f42fd839c90bb8a79ad91,PERSONALLY IDENTIFIABLE INFORMATION,"DATA, INFORMATION","Personally identifiable information refers to any data that can be used to identify an individual, which must be protected according to relevant legislation.",273,,['01eed2e5f04e57d8fdd801dc27b171b4'],"[ 0.03782916 -0.02976101 -0.01375808 ... -0.01998144  0.02018148
  0.01559175]"
72,8f140fd7126f47b6b00307b0181509f9,INDEPENDENT REVIEW,"PROCESS, EVALUATION","The ""INDEPENDENT REVIEW"" refers to a systematic evaluation conducted by an external party aimed at assessing the effectiveness of an organization's information security measures and ensuring compliance with established policies. This process involves a thorough examination of the organization's information security controls, which is typically performed at planned intervals or following significant changes within the organization. The independent review serves as a critical mechanism for organizations to validate their security posture and adherence to regulatory requirements, thereby enhancing overall accountability and trust in their information security practices.",274,,['01eed2e5f04e57d8fdd801dc27b171b4' 'eb0d35c0f9f59061130e8e1c10f10eec'],"[-0.00325601  0.04104913  0.01669044 ... -0.03160759 -0.02583244
 -0.00052607]"
73,40450f2c91944a81944621b94f190b49,ORGANIZATIONAL POLICIES,"DOCUMENT, GUIDELINE","Organizational policies are formal guidelines and rules established by an organization to govern its operations and ensure compliance with laws and regulations, including those related to information security.",275,,['eb0d35c0f9f59061130e8e1c10f10eec'],"[ 0.01584193 -0.00875664  0.01774911 ... -0.04823329  0.01074585
  0.00615221]"
74,5b9fa6a959294dc29c8420b2d7d3096f,CONTROL OBJECTIVES,"GOAL, FRAMEWORK","Control objectives are specific goals that an organization aims to achieve through its information security controls, ensuring that security measures align with business objectives and regulatory requirements.",276,,['eb0d35c0f9f59061130e8e1c10f10eec'],"[ 0.02785405  0.01635052  0.03024524 ... -0.02608759  0.02563521
 -0.00367564]"
75,b84d71ed9c3b45819eb3205fd28e13a0,COMPLIANCE,"STATUS, REQUIREMENT","Compliance refers to the adherence to established policies, standards, and regulations regarding information security, ensuring that all practices meet the required security measures.",277,,['eb0d35c0f9f59061130e8e1c10f10eec'],"[ 0.03568839  0.03374857  0.04023547 ... -0.02169253 -0.00267246
 -0.01523692]"
76,b0b464bc92a541e48547fe9738378dab,TECHNICAL COMPLIANCE REVIEW,"PROCESS, EVALUATION",Technical compliance review is a systematic evaluation of information systems to ensure they meet the organization's information security policies and standards.,278,,['eb0d35c0f9f59061130e8e1c10f10eec'],"[ 0.00377021  0.04688539  0.00403349 ... -0.00647149  0.008999
 -0.01375389]"
77,44c65dda6fb7472dae36f6eea720ab47,MANAGERS,"PERSON, ROLE",Managers are individuals responsible for overseeing compliance with security policies and standards within their area of responsibility in an organization.,279,,['73fa51bdf30e3e99dd32200944a0ffc2'],"[ 0.03305491  0.05747737  0.06632671 ... -0.03192705 -0.01855543
  0.01654914]"
78,5d97ff82691c4482973d73d1860e4757,SECURITY POLICIES,"DOCUMENT, GUIDELINE","Security policies are formalized rules and guidelines that dictate how an organization manages, protects, and distributes sensitive information.",280,,['73fa51bdf30e3e99dd32200944a0ffc2'],"[ 0.04598241 -0.00854448  0.03159636 ... -0.0305152   0.0155996
 -0.01102122]"
79,2567445079794d1e84f17abc48776002,COMPLIANCE REVIEW,"PROCESS, ACTIVITY",Compliance review is the process of regularly assessing and ensuring that information processing and procedures adhere to established security policies and standards.,281,,['73fa51bdf30e3e99dd32200944a0ffc2'],"[ 0.01916937  0.06470503  0.03524474 ... -0.03015532 -0.01484225
 -0.02995354]"
80,392be891f8b649fabdc20e7bf549f669,ISO/IEC 27003,"STANDARD, DOCUMENT","ISO/IEC 27003 is a standard that provides comprehensive guidance on the implementation of an information security management system (ISMS). It outlines the necessary steps and considerations for organizations seeking to establish and maintain an effective ISMS, ensuring that they can adequately protect their information assets. The standard serves as a valuable resource for organizations aiming to enhance their information security practices and align with best practices in the field.",282,,['73fa51bdf30e3e99dd32200944a0ffc2' 'b8034369acace65c64b68347653ae766'],"[-1.89246051e-02  2.96146795e-02  2.95511745e-02 ... -8.73199105e-03
 -6.80119556e-05  2.98687015e-02]"
81,0111777c4e9e4260ab2e5ddea7cbcf58,ISO/IEC 27004,"STANDARD, DOCUMENT","ISO/IEC 27004 is a standard that emphasizes the measurement and evaluation of information security management systems and controls. It provides a framework for assessing the effectiveness of security controls through the use of specific metrics and methods. This standard is integral for organizations seeking to enhance their information security posture by systematically measuring their security management practices and ensuring that they align with established security objectives. By focusing on these aspects, ISO/IEC 27004 aids organizations in identifying areas for improvement and ensuring that their information security measures are both effective and efficient.",283,,['73fa51bdf30e3e99dd32200944a0ffc2' 'b8034369acace65c64b68347653ae766'],"[-0.03093575  0.01884073  0.02255731 ... -0.02992604  0.01677835
  0.02358851]"
